"generator","q","rtag","sample_size","rep","method","abs_ate_err","rand_index"
"dag",0,"unif",5000,6,"bhc",0.011372300985514,0.824596774193548
"dag",0,"unif",5000,6,"csbhc",0.0210649383464505,0.810483870967742
"dag",0,"unif",5000,6,"dag_tabu",0.0209994013608926,1
"dag",0,"unif",5000,6,"dag_pc",0.0212719840045447,1
"dag",0,"unif",5000,6,"dag_bayes",0.0209994013608926,1
"sevt",0.5,"unif",5000,6,"tree_bayes",0.000349336638676562,0.356854838709677
"sevt",0.5,"unif",5000,6,"bhc",0.00235375699024892,0.620967741935484
"sevt",0.5,"unif",5000,6,"csbhc",0.00234604535442123,0.493951612903226
"sevt",0.5,"unif",5000,6,"dag_tabu",0.00401986885958266,0.844758064516129
"sevt",0.5,"unif",5000,6,"dag_pc",0.00245806808841925,0.723790322580645
"sevt",0.5,"unif",5000,6,"dag_bayes",0.00384302226528331,0.844758064516129
"dag",0.5,"unif",5000,6,"tree_bayes",0.10318491799639,0.629032258064516
"dag",0.5,"unif",5000,6,"bhc",0.112128809291335,0.618951612903226
"dag",0.5,"unif",5000,6,"csbhc",0.110201917558117,0.639112903225806
"dag",0.5,"unif",5000,6,"dag_tabu",0.109714656027466,0.877016129032258
"dag",0.5,"unif",5000,6,"dag_pc",0.107260672140794,0.51008064516129
"dag",0.5,"unif",5000,6,"dag_bayes",0.109717377943751,0.877016129032258
"sevt",0.8,"unif",5000,6,"tree_bayes",0.00341266491657287,0.270161290322581
"sevt",0.8,"unif",5000,6,"bhc",0.00306852517353057,0.580645161290323
"sevt",0.8,"unif",5000,6,"csbhc",0.00658444883723075,0.600806451612903
"sevt",0.8,"unif",5000,6,"dag_tabu",0.00301997447109703,0.881048387096774
"sevt",0.8,"unif",5000,6,"dag_pc",0.000914884284861583,0.828629032258065
"sevt",0.8,"unif",5000,6,"dag_bayes",0.00302277511639832,0.881048387096774
"dag",0.8,"unif",5000,6,"tree_bayes",0.127970362034098,0.645161290322581
"dag",0.8,"unif",5000,6,"bhc",0.131638429962178,0.671370967741935
"dag",0.8,"unif",5000,6,"csbhc",0.131317947523305,0.707661290322581
"dag",0.8,"unif",5000,6,"dag_tabu",0.132281250448207,0.774193548387097
"dag",0.8,"unif",5000,6,"dag_pc",0.132281250448207,0.774193548387097
"dag",0.8,"unif",5000,6,"dag_bayes",0.132281250448207,0.774193548387097
"sevt",0,"exp",500,7,"tree_bayes",0.000733858436288537,0.848790322580645
"sevt",0,"exp",500,7,"bhc",0.0190107268676225,0.804435483870968
"sevt",0,"exp",500,7,"csbhc",0.0424056737047079,0.776209677419355
"sevt",0,"exp",500,7,"dag_tabu",0.05485437706392,0.903225806451613
"sevt",0,"exp",500,7,"dag_pc",0.0109370968838653,0.903225806451613
"sevt",0,"exp",500,7,"dag_bayes",0.0240036981561734,0.774193548387097
"dag",0,"exp",500,7,"tree_bayes",0.00869560373855241,0.875
"dag",0,"exp",500,7,"bhc",0.00484820670272318,0.76008064516129
"dag",0,"exp",500,7,"csbhc",0.0235573559660849,0.840725806451613
"dag",0,"exp",500,7,"dag_tabu",0.0412038742500562,0.903225806451613
"dag",0,"exp",500,7,"dag_pc",0.0405713154129367,0.516129032258065
"dag",0,"exp",500,7,"dag_bayes",0.0411812484185115,0.903225806451613
"sevt",0.5,"exp",500,7,"tree_bayes",0.107749806413914,0.747983870967742
"sevt",0.5,"exp",500,7,"bhc",0.144650368090898,0.790322580645161
"sevt",0.5,"exp",500,7,"csbhc",0.126739379266305,0.766129032258065
"sevt",0.5,"exp",500,7,"dag_tabu",0.0879035962379501,0.850806451612903
"sevt",0.5,"exp",500,7,"dag_pc",0.0919541547571309,0.915322580645161
"sevt",0.5,"exp",500,7,"dag_bayes",0.088069973752745,0.850806451612903
"dag",0.5,"exp",500,7,"tree_bayes",0.00728145945479867,0.610887096774194
"dag",0.5,"exp",500,7,"bhc",0.013382297262081,0.717741935483871
"dag",0.5,"exp",500,7,"csbhc",0.0155487019911109,0.631048387096774
"dag",0.5,"exp",500,7,"dag_tabu",0.0412602108369773,0.522177419354839
"dag",0.5,"exp",500,7,"dag_pc",0.0412602108369773,0.522177419354839
"dag",0.5,"exp",500,7,"dag_bayes",0.0390997072194331,0.522177419354839
"sevt",0.8,"exp",500,7,"tree_bayes",0.162038145321249,0.703629032258065
"sevt",0.8,"exp",500,7,"bhc",0.148787275000709,0.681451612903226
"sevt",0.8,"exp",500,7,"csbhc",0.193144427777546,0.540322580645161
"sevt",0.8,"exp",500,7,"dag_tabu",0.167134057497047,0.502016129032258
"sevt",0.8,"exp",500,7,"dag_pc",0.167134057497047,0.502016129032258
"sevt",0.8,"exp",500,7,"dag_bayes",0.167192319960814,0.502016129032258
"dag",0.8,"exp",500,7,"tree_bayes",0.0100165734736122,0.612903225806452
"dag",0.8,"exp",500,7,"bhc",0.0104305938415257,0.534274193548387
"dag",0.8,"exp",500,7,"csbhc",0.0352527375852655,0.556451612903226
"dag",0.8,"exp",500,7,"dag_tabu",0.0378144373835292,0.483870967741935
"dag",0.8,"exp",500,7,"dag_pc",0.0378144373835291,0.483870967741935
"dag",0.8,"exp",500,7,"dag_bayes",0.0380496480081361,0.483870967741935
"sevt",0,"unif",500,7,"tree_bayes",0.00180115683798199,0.616935483870968
"sevt",0,"unif",500,7,"bhc",0.00184139729877697,0.73991935483871
"sevt",0,"unif",500,7,"csbhc",0.0841137098450224,0.655241935483871
"sevt",0,"unif",500,7,"dag_tabu",0.0107393944879097,0.774193548387097
"sevt",0,"unif",500,7,"dag_pc",0.0267387112758081,0.516129032258065
"sevt",0,"unif",500,7,"dag_bayes",0.0186113085629539,0.516129032258065
"dag",0,"unif",500,7,"tree_bayes",0.0772820162773295,0.816532258064516
"dag",0,"unif",500,7,"bhc",0.0340416085458171,0.784274193548387
"dag",0,"unif",500,7,"csbhc",0.107775861965648,0.713709677419355
"dag",0,"unif",500,7,"dag_tabu",0.0497236394640305,0.806451612903226
"dag",0,"unif",500,7,"dag_pc",0.0497236394640305,0.806451612903226
"dag",0,"unif",500,7,"dag_bayes",0.0497245432785139,0.806451612903226
"sevt",0.5,"unif",500,7,"tree_bayes",0.195859942783925,0.604838709677419
"sevt",0.5,"unif",500,7,"bhc",0.142014441152983,0.729838709677419
"sevt",0.5,"unif",500,7,"csbhc",0.177113947353864,0.629032258064516
"sevt",0.5,"unif",500,7,"dag_tabu",0.173071385861435,0.875
"sevt",0.5,"unif",500,7,"dag_pc",0.174957732450897,0.528225806451613
"sevt",0.5,"unif",500,7,"dag_bayes",0.173436384469309,0.875
"dag",0.5,"unif",500,7,"tree_bayes",0.0635422847012932,0.588709677419355
"dag",0.5,"unif",500,7,"bhc",0.123197451364779,0.663306451612903
"dag",0.5,"unif",500,7,"csbhc",0.0752766407214316,0.643145161290323
"dag",0.5,"unif",500,7,"dag_tabu",0.0876696367247267,0.483870967741935
"dag",0.5,"unif",500,7,"dag_pc",0.0876696367247267,0.483870967741935
"dag",0.5,"unif",500,7,"dag_bayes",0.0872157040928883,0.483870967741935
"sevt",0.8,"unif",500,7,"tree_bayes",0.0961666849692893,0.350806451612903
"sevt",0.8,"unif",500,7,"bhc",0.0787590991292003,0.586693548387097
"sevt",0.8,"unif",500,7,"csbhc",0.113868604337575,0.556451612903226
"sevt",0.8,"unif",500,7,"dag_tabu",0.111476869751528,0.522177419354839
"sevt",0.8,"unif",500,7,"dag_pc",0.111476869751528,0.522177419354839
"sevt",0.8,"unif",500,7,"dag_bayes",0.111577606255833,0.522177419354839
"dag",0.8,"unif",500,7,"tree_bayes",0.0311370293727085,0.306451612903226
"dag",0.8,"unif",500,7,"bhc",0.085276706180994,0.518145161290323
"dag",0.8,"unif",500,7,"csbhc",0.0556676133232537,0.558467741935484
"dag",0.8,"unif",500,7,"dag_tabu",0.0770213863316076,0.483870967741935
"dag",0.8,"unif",500,7,"dag_pc",0.0770213863316076,0.483870967741935
"dag",0.8,"unif",500,7,"dag_bayes",0.0769279139919313,0.483870967741935
"sevt",0,"exp",1000,7,"tree_bayes",0.0208963565428533,0.903225806451613
"sevt",0,"exp",1000,7,"bhc",0.0300439431497152,0.826612903225806
"sevt",0,"exp",1000,7,"csbhc",0.0231404511598837,0.838709677419355
"sevt",0,"exp",1000,7,"dag_tabu",0.0239396548044584,0.967741935483871
"sevt",0,"exp",1000,7,"dag_pc",0.0116819157441532,0.516129032258065
"sevt",0,"exp",1000,7,"dag_bayes",0.0302058387271528,0.967741935483871
"dag",0,"exp",1000,7,"tree_bayes",0.0020957524420689,0.870967741935484
"dag",0,"exp",1000,7,"bhc",0.0571228338993723,0.8125
"dag",0,"exp",1000,7,"csbhc",0.022677691616892,0.729838709677419
"dag",0,"exp",1000,7,"dag_tabu",0.00383913746178532,1
"dag",0,"exp",1000,7,"dag_pc",0.0446827889566133,0.967741935483871
"dag",0,"exp",1000,7,"dag_bayes",0.00383913746178532,1
"sevt",0.5,"exp",1000,7,"tree_bayes",0.0784520175161303,0.122983870967742
"sevt",0.5,"exp",1000,7,"bhc",0.0830645560974678,0.659274193548387
"sevt",0.5,"exp",1000,7,"csbhc",0.0629856813374458,0.497983870967742
"sevt",0.5,"exp",1000,7,"dag_tabu",0.0361421327291035,0.5
"sevt",0.5,"exp",1000,7,"dag_pc",0.0361421327291035,0.5
"sevt",0.5,"exp",1000,7,"dag_bayes",0.0359790984212116,0.5
"dag",0.5,"exp",1000,7,"tree_bayes",0.00410719750808931,0.9375
"dag",0.5,"exp",1000,7,"bhc",0.0340410810283842,0.491935483870968
"dag",0.5,"exp",1000,7,"csbhc",0.033249799436186,0.534274193548387
"dag",0.5,"exp",1000,7,"dag_tabu",0.00200031203299533,0.483870967741935
"dag",0.5,"exp",1000,7,"dag_pc",0.00200031203299533,0.483870967741935
"dag",0.5,"exp",1000,7,"dag_bayes",0.00139920657771165,0.483870967741935
"sevt",0.8,"exp",1000,7,"tree_bayes",0.707902534615649,0.73991935483871
"sevt",0.8,"exp",1000,7,"bhc",0.714113893078671,0.766129032258065
"sevt",0.8,"exp",1000,7,"csbhc",0.728877743496962,0.75
"sevt",0.8,"exp",1000,7,"dag_tabu",0.736232060223028,0.703629032258065
"sevt",0.8,"exp",1000,7,"dag_pc",0.731219510250371,0.651209677419355
"sevt",0.8,"exp",1000,7,"dag_bayes",0.735872458211655,0.703629032258065
"dag",0.8,"exp",1000,7,"tree_bayes",0.308682549886897,0.217741935483871
"dag",0.8,"exp",1000,7,"bhc",0.330302248291811,0.528225806451613
"dag",0.8,"exp",1000,7,"csbhc",0.295279510562228,0.13508064516129
"dag",0.8,"exp",1000,7,"dag_tabu",0.318411021779394,0.534274193548387
"dag",0.8,"exp",1000,7,"dag_pc",0.318411021779394,0.534274193548387
"dag",0.8,"exp",1000,7,"dag_bayes",0.318439981847351,0.534274193548387
"sevt",0,"unif",1000,7,"tree_bayes",0.0425227211646388,0.754032258064516
"sevt",0,"unif",1000,7,"bhc",0.025706534702061,0.73991935483871
"sevt",0,"unif",1000,7,"csbhc",0.0532207488675085,0.618951612903226
"sevt",0,"unif",1000,7,"dag_tabu",0.047680816753635,0.903225806451613
"sevt",0,"unif",1000,7,"dag_pc",0.0375812872967662,0.774193548387097
"sevt",0,"unif",1000,7,"dag_bayes",0.0476181237576368,0.903225806451613
"dag",0,"unif",1000,7,"tree_bayes",0.0116197181937439,0.86491935483871
"dag",0,"unif",1000,7,"bhc",0.0156681461771165,0.76008064516129
"dag",0,"unif",1000,7,"csbhc",0.0207734477472623,0.756048387096774
"dag",0,"unif",1000,7,"dag_tabu",0.0149357866024734,1
"dag",0,"unif",1000,7,"dag_pc",0.0148030662717381,0.903225806451613
"dag",0,"unif",1000,7,"dag_bayes",0.00284453926389031,0.967741935483871
"sevt",0.5,"unif",1000,7,"tree_bayes",0.112884878653928,0.612903225806452
"sevt",0.5,"unif",1000,7,"bhc",0.104904651119313,0.699596774193548
"sevt",0.5,"unif",1000,7,"csbhc",0.0795500628108636,0.711693548387097
"sevt",0.5,"unif",1000,7,"dag_tabu",0.133932257998004,0.508064516129032
"sevt",0.5,"unif",1000,7,"dag_pc",0.133932257998004,0.508064516129032
"sevt",0.5,"unif",1000,7,"dag_bayes",0.133852655471642,0.508064516129032
"dag",0.5,"unif",1000,7,"tree_bayes",0.00616724722177284,0.445564516129032
"dag",0.5,"unif",1000,7,"bhc",0.0059025668581586,0.832661290322581
"dag",0.5,"unif",1000,7,"csbhc",0.0377527340018356,0.844758064516129
"dag",0.5,"unif",1000,7,"dag_tabu",8.53626242294236e-05,0.870967741935484
"dag",0.5,"unif",1000,7,"dag_pc",8.53626242294236e-05,0.870967741935484
"dag",0.5,"unif",1000,7,"dag_bayes",1.69151081715474e-05,0.870967741935484
"sevt",0.8,"unif",1000,7,"tree_bayes",0.013963990682137,0.112903225806452
"sevt",0.8,"unif",1000,7,"bhc",0.0295500178514674,0.639112903225806
"sevt",0.8,"unif",1000,7,"csbhc",0.0305380388057901,0.461693548387097
"sevt",0.8,"unif",1000,7,"dag_tabu",0.0399134592715923,0.520161290322581
"sevt",0.8,"unif",1000,7,"dag_pc",0.0399134592715925,0.520161290322581
"sevt",0.8,"unif",1000,7,"dag_bayes",0.0399145161725762,0.520161290322581
"dag",0.8,"unif",1000,7,"tree_bayes",0.128292333176519,0.449596774193548
"dag",0.8,"unif",1000,7,"bhc",0.123472796708045,0.57258064516129
"dag",0.8,"unif",1000,7,"csbhc",0.162852162629062,0.530241935483871
"dag",0.8,"unif",1000,7,"dag_tabu",0.135944767618588,0.661290322580645
"dag",0.8,"unif",1000,7,"dag_pc",0.135944767618588,0.661290322580645
"dag",0.8,"unif",1000,7,"dag_bayes",0.12945674341859,0.661290322580645
"sevt",0,"exp",5000,7,"tree_bayes",0.0473941584840624,0.953629032258065
"sevt",0,"exp",5000,7,"bhc",0.0605420333204854,0.899193548387097
"sevt",0,"exp",5000,7,"csbhc",0.0640253131804393,0.862903225806452
"sevt",0,"exp",5000,7,"dag_tabu",0.0469832730621453,1
"sevt",0,"exp",5000,7,"dag_pc",NA,NA
"sevt",0,"exp",5000,7,"dag_bayes",0.046898661073013,1
"dag",0,"exp",5000,7,"tree_bayes",0.0182863970012583,0.875
"dag",0,"exp",5000,7,"bhc",0.0022126475991302,0.806451612903226
"dag",0,"exp",5000,7,"csbhc",0.00738869129505415,0.834677419354839
"dag",0,"exp",5000,7,"dag_tabu",0.0024789146070272,1
"dag",0,"exp",5000,7,"dag_pc",0.0024789146070272,1
"dag",0,"exp",5000,7,"dag_bayes",0.00249425669226949,1
"sevt",0.5,"exp",5000,7,"tree_bayes",0.0421029675713344,0.69758064516129
"sevt",0.5,"exp",5000,7,"bhc",0.0554257509638871,0.667338709677419
"sevt",0.5,"exp",5000,7,"csbhc",0.0273210254082762,0.633064516129032
"sevt",0.5,"exp",5000,7,"dag_tabu",0.0288695881970169,0.887096774193548
"sevt",0.5,"exp",5000,7,"dag_pc",0.0191036228765166,0.834677419354839
"sevt",0.5,"exp",5000,7,"dag_bayes",0.0288695881970169,0.887096774193548
"dag",0.5,"exp",5000,7,"tree_bayes",0.481092379347367,0.758064516129032
"dag",0.5,"exp",5000,7,"bhc",0.470973699066446,0.756048387096774
"dag",0.5,"exp",5000,7,"csbhc",0.477355825945727,0.629032258064516
"dag",0.5,"exp",5000,7,"dag_tabu",0.489604024171642,0.961693548387097
"dag",0.5,"exp",5000,7,"dag_pc",0.488495274399107,0.933467741935484
"dag",0.5,"exp",5000,7,"dag_bayes",0.489604024171642,0.961693548387097
"sevt",0.8,"exp",5000,7,"tree_bayes",0.00453856496964268,0.592741935483871
"sevt",0.8,"exp",5000,7,"bhc",0.00476489273337916,0.558467741935484
"sevt",0.8,"exp",5000,7,"csbhc",0.00479220063054919,0.550403225806452
"sevt",0.8,"exp",5000,7,"dag_tabu",0.0126883963986317,0.806451612903226
"sevt",0.8,"exp",5000,7,"dag_pc",0.0108069253574741,0.830645161290323
"sevt",0.8,"exp",5000,7,"dag_bayes",0.0126883963986317,0.806451612903226
"dag",0.8,"exp",5000,7,"tree_bayes",0.239136316119873,0.727822580645161
"dag",0.8,"exp",5000,7,"bhc",0.224824185340353,0.502016129032258
"dag",0.8,"exp",5000,7,"csbhc",0.234719957406827,0.502016129032258
"dag",0.8,"exp",5000,7,"dag_tabu",0.234047056061121,0.516129032258065
"dag",0.8,"exp",5000,7,"dag_pc",0.234047056061121,0.516129032258065
"dag",0.8,"exp",5000,7,"dag_bayes",0.234045653995817,0.516129032258065
"sevt",0,"unif",5000,7,"tree_bayes",0.0352902140227403,0.772177419354839
"sevt",0,"unif",5000,7,"bhc",0.0507834817355901,0.854838709677419
"sevt",0,"unif",5000,7,"csbhc",0.024986401184225,0.780241935483871
"sevt",0,"unif",5000,7,"dag_tabu",0.034491375624142,1
"sevt",0,"unif",5000,7,"dag_pc",0.0246340855489775,0.774193548387097
"sevt",0,"unif",5000,7,"dag_bayes",0.034491375624142,1
"dag",0,"unif",5000,7,"tree_bayes",0.00365995219268921,0.818548387096774
"dag",0,"unif",5000,7,"bhc",0.00899004526493913,0.764112903225806
"dag",0,"unif",5000,7,"csbhc",0.00512275280907559,0.909274193548387
"dag",0,"unif",5000,7,"dag_tabu",0.000109585628768616,0.935483870967742
"dag",0,"unif",5000,7,"dag_pc",0.00776169320755044,0.741935483870968
"dag",0,"unif",5000,7,"dag_bayes",0.000960494049603722,0.935483870967742
"sevt",0.5,"unif",5000,7,"tree_bayes",0.261823412250064,0.370967741935484
"sevt",0.5,"unif",5000,7,"bhc",0.259714020641024,0.548387096774194
"sevt",0.5,"unif",5000,7,"csbhc",0.271402489792308,0.5625
"sevt",0.5,"unif",5000,7,"dag_tabu",0.24967796301098,0.86491935483871
"sevt",0.5,"unif",5000,7,"dag_pc",0.25521790547617,0.913306451612903
"sevt",0.5,"unif",5000,7,"dag_bayes",0.2496672995564,0.86491935483871
"dag",0.5,"unif",5000,7,"tree_bayes",0.0406920304380894,0.453629032258065
"dag",0.5,"unif",5000,7,"bhc",0.0412324733924435,0.518145161290323
"dag",0.5,"unif",5000,7,"csbhc",0.037962951512328,0.582661290322581
"dag",0.5,"unif",5000,7,"dag_tabu",0.0368314570323538,0.508064516129032
"dag",0.5,"unif",5000,7,"dag_pc",0.0368314570323538,0.508064516129032
"dag",0.5,"unif",5000,7,"dag_bayes",0.0368255355451715,0.508064516129032
"sevt",0.8,"unif",5000,7,"tree_bayes",0.0162090350633434,0.530241935483871
"sevt",0.8,"unif",5000,7,"bhc",0.0124206484518912,0.622983870967742
"sevt",0.8,"unif",5000,7,"csbhc",0.017160474333539,0.530241935483871
"sevt",0.8,"unif",5000,7,"dag_tabu",0.0148217744069258,0.637096774193548
"sevt",0.8,"unif",5000,7,"dag_pc",0.0148217744069258,0.637096774193548
"sevt",0.8,"unif",5000,7,"dag_bayes",0.0148270049230968,0.637096774193548
"dag",0.8,"unif",5000,7,"tree_bayes",0.0527499675934221,0.491935483870968
"dag",0.8,"unif",5000,7,"bhc",0.0651817388114774,0.683467741935484
"dag",0.8,"unif",5000,7,"csbhc",0.0699136961859759,0.661290322580645
"dag",0.8,"unif",5000,7,"dag_tabu",0.0610023975688154,0.693548387096774
"dag",0.8,"unif",5000,7,"dag_pc",0.0610023975688154,0.693548387096774
"dag",0.8,"unif",5000,7,"dag_bayes",0.0609925041599379,0.693548387096774
"sevt",0,"exp",500,8,"tree_bayes",0.0404021695168183,0.850806451612903
"sevt",0,"exp",500,8,"bhc",0.119542723839083,0.752016129032258
"sevt",0,"exp",500,8,"csbhc",0.0270619534714137,0.556451612903226
"sevt",0,"exp",500,8,"dag_tabu",0.0621581798009537,0.774193548387097
"sevt",0,"exp",500,8,"dag_pc",0.0621581798009539,0.774193548387097
"sevt",0,"exp",500,8,"dag_bayes",0.0620896866301205,0.774193548387097
"dag",0,"exp",500,8,"tree_bayes",0.00764474632892925,0.631048387096774
"dag",0,"exp",500,8,"bhc",0.0129923939776073,0.814516129032258
"dag",0,"exp",500,8,"csbhc",0,0.903225806451613
"dag",0,"exp",500,8,"dag_tabu",0.00984047382620679,0.935483870967742
"dag",0,"exp",500,8,"dag_pc",0.0176803838626687,0.870967741935484
"dag",0,"exp",500,8,"dag_bayes",0.00983640064376379,0.935483870967742
"sevt",0.5,"exp",500,8,"tree_bayes",0.0998900130314762,0.506048387096774
"sevt",0.5,"exp",500,8,"bhc",0.103946458082237,0.655241935483871
"sevt",0.5,"exp",500,8,"csbhc",0.129291463396015,0.516129032258065
"sevt",0.5,"exp",500,8,"dag_tabu",0.15130559651774,0.508064516129032
"sevt",0.5,"exp",500,8,"dag_pc",0.15130559651774,0.508064516129032
"sevt",0.5,"exp",500,8,"dag_bayes",0.150455518022796,0.508064516129032
"dag",0.5,"exp",500,8,"tree_bayes",0.0645373534161315,0.629032258064516
"dag",0.5,"exp",500,8,"bhc",0.0540742542612715,0.754032258064516
"dag",0.5,"exp",500,8,"csbhc",0.0700957498972749,0.618951612903226
"dag",0.5,"exp",500,8,"dag_tabu",0.0441933108453829,0.754032258064516
"dag",0.5,"exp",500,8,"dag_pc",0.0432458233851919,0.512096774193548
"dag",0.5,"exp",500,8,"dag_bayes",0.0439575755570401,0.754032258064516
"sevt",0.8,"exp",500,8,"tree_bayes",0.0567403729997424,0.360887096774194
"sevt",0.8,"exp",500,8,"bhc",0.0433952965392616,0.536290322580645
"sevt",0.8,"exp",500,8,"csbhc",0.0584224691008163,0.518145161290323
"sevt",0.8,"exp",500,8,"dag_tabu",0.00617918409029355,0.512096774193548
"sevt",0.8,"exp",500,8,"dag_pc",0.00617918409029355,0.512096774193548
"sevt",0.8,"exp",500,8,"dag_bayes",0.0064298095728234,0.512096774193548
"dag",0.8,"exp",500,8,"tree_bayes",0.0171036925683605,1
"dag",0.8,"exp",500,8,"bhc",0.0704749871395629,0.491935483870968
"dag",0.8,"exp",500,8,"csbhc",0.0347170201030882,0.491935483870968
"dag",0.8,"exp",500,8,"dag_tabu",0.0287095479734597,0.483870967741935
"dag",0.8,"exp",500,8,"dag_pc",0.0287095479734597,0.483870967741935
"dag",0.8,"exp",500,8,"dag_bayes",0.0287194239565463,0.483870967741935
"sevt",0,"unif",500,8,"tree_bayes",0.0121198904129974,0.834677419354839
"sevt",0,"unif",500,8,"bhc",0.0519553050413114,0.675403225806452
"sevt",0,"unif",500,8,"csbhc",0.0202930116374448,0.695564516129032
"sevt",0,"unif",500,8,"dag_tabu",0.0144580277876548,0.903225806451613
"sevt",0,"unif",500,8,"dag_pc",0.0104066147900207,0.516129032258065
"sevt",0,"unif",500,8,"dag_bayes",0.010299998249224,0.516129032258065
"dag",0,"unif",500,8,"tree_bayes",0.0900687982279104,0.701612903225806
"dag",0,"unif",500,8,"bhc",0.0828067963985072,0.61491935483871
"dag",0,"unif",500,8,"csbhc",0.101630750327055,0.618951612903226
"dag",0,"unif",500,8,"dag_tabu",0.0435641438097609,1
"dag",0,"unif",500,8,"dag_pc",0.0435641438097609,1
"dag",0,"unif",500,8,"dag_bayes",0.0435696690370839,1
"sevt",0.5,"unif",500,8,"tree_bayes",0.019560598786404,0.110887096774194
"sevt",0.5,"unif",500,8,"bhc",0.0432038465695255,0.506048387096774
"sevt",0.5,"unif",500,8,"csbhc",0.0633664402512737,0.469758064516129
"sevt",0.5,"unif",500,8,"dag_tabu",0.0617986848867094,0.536290322580645
"sevt",0.5,"unif",500,8,"dag_pc",0.0617986848867094,0.536290322580645
"sevt",0.5,"unif",500,8,"dag_bayes",0.0617344278772624,0.536290322580645
"dag",0.5,"unif",500,8,"tree_bayes",0.00162173408470018,0.731854838709677
"dag",0.5,"unif",500,8,"bhc",0.0160875299304468,0.772177419354839
"dag",0.5,"unif",500,8,"csbhc",0.0729933057431963,0.701612903225806
"dag",0.5,"unif",500,8,"dag_tabu",0.00356546718570228,0.758064516129032
"dag",0.5,"unif",500,8,"dag_pc",0.00356546718570239,0.758064516129032
"dag",0.5,"unif",500,8,"dag_bayes",0.00112739860957177,0.758064516129032
"sevt",0.8,"unif",500,8,"tree_bayes",0.0281826768641243,0.26008064516129
"sevt",0.8,"unif",500,8,"bhc",0.00572533925167124,0.667338709677419
"sevt",0.8,"unif",500,8,"csbhc",0.0579711782897399,0.51008064516129
"sevt",0.8,"unif",500,8,"dag_tabu",0.0226224423918522,0.532258064516129
"sevt",0.8,"unif",500,8,"dag_pc",0.0226224423918522,0.532258064516129
"sevt",0.8,"unif",500,8,"dag_bayes",0.0227673979667369,0.532258064516129
"dag",0.8,"unif",500,8,"tree_bayes",0.00270279556850348,0.723790322580645
"dag",0.8,"unif",500,8,"bhc",0.0206695951373181,0.590725806451613
"dag",0.8,"unif",500,8,"csbhc",0.0080768977323471,0.590725806451613
"dag",0.8,"unif",500,8,"dag_tabu",0.0097908560717459,0.483870967741935
"dag",0.8,"unif",500,8,"dag_pc",0.0097908560717459,0.483870967741935
"dag",0.8,"unif",500,8,"dag_bayes",0.0101237415195318,0.483870967741935
"sevt",0,"exp",1000,8,"tree_bayes",0.0231991333506969,0.856854838709677
"sevt",0,"exp",1000,8,"bhc",0.00312081073467929,0.683467741935484
"sevt",0,"exp",1000,8,"csbhc",0.0268026106653818,0.75
"sevt",0,"exp",1000,8,"dag_tabu",0.0316170818558964,0.967741935483871
"sevt",0,"exp",1000,8,"dag_pc",0.0426029200744467,0.774193548387097
"sevt",0,"exp",1000,8,"dag_bayes",0.0315018823625076,0.967741935483871
"dag",0,"exp",1000,8,"tree_bayes",0.00122760251863727,0.846774193548387
"dag",0,"exp",1000,8,"bhc",0.0388452033356217,0.848790322580645
"dag",0,"exp",1000,8,"csbhc",0.0627582612215019,0.743951612903226
"dag",0,"exp",1000,8,"dag_tabu",0.0022125746631409,1
"dag",0,"exp",1000,8,"dag_pc",0.0395678971678758,0.967741935483871
"dag",0,"exp",1000,8,"dag_bayes",0.000219977897919221,1
"sevt",0.5,"exp",1000,8,"tree_bayes",0.0107793070981817,0.637096774193548
"sevt",0.5,"exp",1000,8,"bhc",0.00777113662499734,0.618951612903226
"sevt",0.5,"exp",1000,8,"csbhc",0.0120623597937812,0.487903225806452
"sevt",0.5,"exp",1000,8,"dag_tabu",0.0119119659163435,0.518145161290323
"sevt",0.5,"exp",1000,8,"dag_pc",0.0119119659163435,0.518145161290323
"sevt",0.5,"exp",1000,8,"dag_bayes",0.0105743674150261,0.518145161290323
"dag",0.5,"exp",1000,8,"tree_bayes",0.0105467309581219,0.554435483870968
"dag",0.5,"exp",1000,8,"bhc",0.00766337845464871,0.713709677419355
"dag",0.5,"exp",1000,8,"csbhc",0.0167484903262718,0.55241935483871
"dag",0.5,"exp",1000,8,"dag_tabu",0.01390681474154,0.828629032258065
"dag",0.5,"exp",1000,8,"dag_pc",0.0124426840555883,0.493951612903226
"dag",0.5,"exp",1000,8,"dag_bayes",0.0123474555607439,0.715725806451613
"sevt",0.8,"exp",1000,8,"tree_bayes",0.103413406945866,0.360887096774194
"sevt",0.8,"exp",1000,8,"bhc",0.0732138963424291,0.530241935483871
"sevt",0.8,"exp",1000,8,"csbhc",0.0688367225328846,0.540322580645161
"sevt",0.8,"exp",1000,8,"dag_tabu",0.0716721561136286,0.669354838709677
"sevt",0.8,"exp",1000,8,"dag_pc",0.0733344017973106,0.536290322580645
"sevt",0.8,"exp",1000,8,"dag_bayes",0.0731636612743477,0.536290322580645
"dag",0.8,"exp",1000,8,"tree_bayes",0.351265914496408,0.405241935483871
"dag",0.8,"exp",1000,8,"bhc",0.395814181281285,0.631048387096774
"dag",0.8,"exp",1000,8,"csbhc",0.348969551980849,0.782258064516129
"dag",0.8,"exp",1000,8,"dag_tabu",0.28806631603496,0.67741935483871
"dag",0.8,"exp",1000,8,"dag_pc",0.28806631603496,0.67741935483871
