"","x"
"969",0.0185179581143723
"970",0.0739092370949236
"971",0.0448957803732248
"972",0.0455046799665917
"973",0.0580433635314331
"974",0.0710424546537888
"975",0.0178860502022766
"976",0.0903012130332809
"977",0.0530168605512375
"978",0.0944445437167733
"979",0.0297967674586619
"980",0.0161612451004928
"981",0.0669890267887396
"982",0.0704272409823916
"983",0.0504005736766216
"984",0.0147635173480897
"985",0.0465217122756214
"986",0.0367547626064389
"987",0.0357925031292173
"988",0.0139959325470837
"989",0.00539629982831494
"990",0.0846839942586181
"991",0.0318603165531968
"992",0.0514051260437966
"993",0.0783829188340496
"994",-0.00381142749208706
"995",0.0135113241199538
"996",0.0238443148398522
"997",-0.0111050144321265
"998",0.0696882892765812
"999",0.0824635687182421
"1000",0.0614858255560371
"1001",0.0269408017686611
"1002",0.011501419940386
"1003",0.0606859134119383
"1004",0.0486984448841059
"1005",0.0377789974575536
"1006",0.0622786556188874
"1007",0.00137912047080097
"1008",0.0564443630743988
"1009",0.00437692937961279
"1010",0.0875543607663091
"1011",0.0613189079412662
"1012",0.0475124969309529
"1013",0.0490386637681703
"1014",0.0354211434241168
"1015",0.0629774543387362
"1016",0.000310476525423556
"1017",0.00626711463015339
"1018",0.00556760947964427
"1019",0.0528103398750687
"1020",0.0508679118145303
"1021",0.0302632124604437
"1022",0.0514804693178327
"1023",0.0603254437599734
"1024",0.0353528892160683
"1025",0.0111939393698794
"1026",0.0499441735002551
"1027",0.0532189344761907
"1028",0.0554302234127671
"1029",0.0418857081918265
"1030",0.0282407714504977
"1031",0.0720820458933093
"1032",0.0485325528163694
"1033",0.0339095497471743
"1034",0.0935406144329941
"1035",0.0396340912535002
"1036",0.0263431669530982
"1037",0.00860589647977167
"1038",0.0569912834837488
"1039",0.00456544631927616
"1040",0.0607399594570596
"1041",0.0554639499599711
"1042",0.0203697497165069
"1043",0.0485937124156368
"1044",0.0410355829533536
"1045",0.0707989324922157
"1046",0.00305297660299779
"1047",0.0794376717171645
"1048",0.0828710096654519
"1049",0.0858716063384045
"1050",0.0168212308310166
"1051",0.0255101713483377
"1052",0.0602209686944653
"1053",0.00736414004026618
"1054",0.0923326538776205
"1055",-0.0109698162625268
"1056",0.0639258715301595
"1057",0.0840991485976735
"1058",0.0101334844597921
"1059",-0.00551718557515156
"1060",0.0289986778297049
"1061",0.0299706885235425
"1062",0.0562426089102934
"1063",0.0570164189660028
"1064",0.026873939242338
"1065",0.00365817899200023
"1066",0.00699264514571134
"1067",0.044565343680914
"1068",0.0480383757052869
"1069",0.0470352836282623
"1070",0.0412986111156174
"1071",0.0341574170261923
"1072",0.0363585401165757
"1073",0.092490161365923
"1074",0.0710858723735036
"1075",0.0132789757244495
"1076",0.0193522034212422
"1077",0.00717876837318762
"1078",0.0364213915126309
"1079",0.0540992344822319
"1080",0.024916159071234
"1081",0.0318627582981679
"1082",0.0821855096551371
"1083",0.0802629639014077
"1084",0.0605487605662557
"1085",0.028381766285863
"1086",0.0728392152689274
"1087",0.0380724222329082
"1088",0.0623375297561564
"1089",-0.0142470096981475
"1090",0.0544594586024025
"1091",0.0444428974395869
"1092",0.0429866668209833
"1093",0.0197796759611505
"1094",0.00595227432265573
"1095",0.00293562905886398
"1096",0.0566991721045569
"1097",0.0737266360662934
"1098",0.0309161804974014
"1099",0.0276201655847579
"1100",0.0210859682840286
"1101",0.00867151377644852
"1102",0.0381577506365471
"1103",0.0926458305113315
"1104",0.0642422121031182
"1105",-0.00194012894583806
"1106",0.035887775710417
"1107",0.0403054018829657
"1108",0.0955598959203827
"1109",0.0103817169698651
"1110",0.0283658880265916
"1111",0.0341917283932968
"1112",0.0383955659111745
"1113",0.0435090555422892
"1114",0.0282498266791908
"1115",0.0481993797284998
"1116",0.0863003920103995
"1117",0.0478519219941102
"1118",0.00736702485853705
"1119",-0.0264010188348109
"1120",0.0156981949423997
"1121",0.034536361463662
"1122",0.0190637662552138
"1123",0.0555940251214096
"1124",0.0608350234286019
"1125",0.0545403806535998
"1126",0.0663282750338337
"1127",0.00364391005899629
"1128",0.0113329407709756
"1129",0.0578335362922362
"1130",0.0340644313448447
"1131",0.0259145495727946
"1132",0.0487445305414497
"1133",0.0289512492150279
"1134",0.0438265931137994
"1135",0.00772700589048006
"1136",-0.00305216626255614
"1137",0.0193556146835595
"1138",0.0782662695358413
"1139",0.0219512894983947
"1140",0.0702312247316602
"1141",0.0121918380670024
"1142",0.0295462032285548
"1143",0.0589064994831959
"1144",0.0645586291299886
"1145",0.0489039246778552
"1146",0.044074684039506
"1147",0.0367829232218502
"1148",-0.0207232326769715
"1149",0.0278543278538834
"1150",0.0748042283164502
"1151",0.0368419746080225
"1152",0.0664629028853875
"1153",0.027144770492451
"1154",0.0358587629456521
